"SUID","BEND_MAP_ID","Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","source_original","target","target_original","TYPE"
"341","473343","GO:0070085","ath00510","Direct","","GO:0070085","ath00510","0.627775666431835","false","Direct","","104","","105","","Direct"
"342","473342","GO:0070085","M00055","Direct","","GO:0070085","M00055","0.32972226382536035","false","Direct","","104","","111","","Direct"
"343","473341","GO:0070085","GO:1901137","Direct","","GO:0070085","GO:1901137","0.5392703540710613","false","Direct","","104","","103","","Direct"
"344","473340","GO:0070085","GO:1901135","Direct","","GO:0070085","GO:1901135","0.40367668883928887","false","Direct","","104","","127","","Direct"
"345","473358","GO:1901137","ath00510","Direct","","GO:1901137","ath00510","0.313595926657362","false","Direct","","103","","105","","Direct"
"346","473357","GO:1901137","GO:1903509","Direct","","GO:1901137","GO:1903509","0.36702123987916163","false","Direct","","103","","69","","Direct"
"347","472870","GO:0006612","GO:0072657","Direct","","GO:0006612","GO:0072657","0.9293506636257882","false","Direct","","101","","102","","Direct"
"348","472869","GO:0006612","GO:0043543","Direct","","GO:0006612","GO:0043543","0.8137541351753301","false","Direct","","101","","100","","Direct"
"349","472868","GO:0006612","GO:0042158","Direct","","GO:0006612","GO:0042158","0.6090685156469945","false","Direct","","101","","95","","Direct"
"350","472867","GO:0006612","GO:0042157","Direct","","GO:0006612","GO:0042157","0.5995471047056953","false","Direct","","101","","135","","Direct"
"351","472866","GO:0006612","GO:0018345","Direct","","GO:0006612","GO:0018345","0.9753146873290351","false","Direct","","101","","96","","Direct"
"352","472865","GO:0006612","GO:0018231","Direct","","GO:0006612","GO:0018231","1.0","false","Direct","","101","","98","","Direct"
"353","472864","GO:0006612","GO:0018230","Direct","","GO:0006612","GO:0018230","1.0","false","Direct","","101","","97","","Direct"
"354","472863","GO:0006612","GO:0018198","Direct","","GO:0006612","GO:0018198","1.0","false","Direct","","101","","99","","Direct"
"355","473278","GO:0043543","GO:0072657","Direct","","GO:0043543","GO:0072657","0.7657243091787607","false","Direct","","100","","102","","Direct"
"356","473160","GO:0018198","GO:0072657","Direct","","GO:0018198","GO:0072657","0.9293506636257882","false","Direct","","99","","102","","Direct"
"357","473159","GO:0018198","GO:0043543","Direct","","GO:0018198","GO:0043543","0.8137541351753301","false","Direct","","99","","100","","Direct"
"358","473158","GO:0018198","GO:0042158","Direct","","GO:0018198","GO:0042158","0.6090685156469945","false","Direct","","99","","95","","Direct"
"359","473157","GO:0018198","GO:0042157","Direct","","GO:0018198","GO:0042157","0.5995471047056953","false","Direct","","99","","135","","Direct"
"360","473156","GO:0018198","GO:0018345","Direct","","GO:0018198","GO:0018345","0.9753146873290351","false","Direct","","99","","96","","Direct"
"361","473155","GO:0018198","GO:0018231","Direct","","GO:0018198","GO:0018231","1.0","false","Direct","","99","","98","","Direct"
"362","473154","GO:0018198","GO:0018230","Direct","","GO:0018198","GO:0018230","1.0","false","Direct","","99","","97","","Direct"
"363","473171","GO:0018231","GO:0072657","Direct","","GO:0018231","GO:0072657","0.9293506636257882","false","Direct","","98","","102","","Direct"
"364","473170","GO:0018231","GO:0043543","Direct","","GO:0018231","GO:0043543","0.8137541351753301","false","Direct","","98","","100","","Direct"
