SUID,BEND_MAP_ID,Gene_A,Gene_B,interaction,name,Name_A,Name_B,SCORE,selected,shared interaction,shared name,source,source_original,target,target_original,TYPE
4103,1129055,GO:0044706,GO:0046839,Direct,,GO:0044706,GO:0046839,0.356328083,FALSE,Direct,,102,,127,,Direct
4104,1129054,GO:0044706,GO:0071545,Direct,,GO:0044706,GO:0071545,0.384770695,FALSE,Direct,,102,,54,,Direct
4105,1129053,GO:0044706,GO:0046856,Direct,,GO:0044706,GO:0046856,0.356328083,FALSE,Direct,,102,,52,,Direct
4106,1128973,GO:0044706,GO:0046174,Direct,,GO:0044706,GO:0046174,0.384770695,FALSE,Direct,,102,,57,,Direct
4107,1128949,GO:0044706,GO:0046855,Direct,,GO:0044706,GO:0046855,0.384770695,FALSE,Direct,,102,,53,,Direct
4108,1128748,GO:0044706,GO:0048588,Direct,,GO:0044706,GO:0048588,0.616593483,FALSE,Direct,,102,,104,,Direct
4109,1129392,GO:0009856,GO:0009932,Direct,,GO:0009856,GO:0009932,0.616593483,FALSE,Direct,,101,,103,,Direct
4110,1129391,GO:0009856,GO:0046838,Direct,,GO:0009856,GO:0046838,0.384770695,FALSE,Direct,,101,,55,,Direct
4111,1129362,GO:0009856,GO:0046164,Direct,,GO:0009856,GO:0046164,0.384770695,FALSE,Direct,,101,,60,,Direct
4112,1129344,GO:0009856,GO:0046839,Direct,,GO:0009856,GO:0046839,0.356328083,FALSE,Direct,,101,,127,,Direct
4113,1129339,GO:0009856,GO:0071545,Direct,,GO:0009856,GO:0071545,0.384770695,FALSE,Direct,,101,,54,,Direct
4114,1129150,GO:0009856,GO:0046856,Direct,,GO:0009856,GO:0046856,0.356328083,FALSE,Direct,,101,,52,,Direct
4115,1129137,GO:0009856,GO:0009860,Direct,,GO:0009856,GO:0009860,0.695919938,FALSE,Direct,,101,,106,,Direct
4116,1129130,GO:0009856,GO:0043647,Direct,,GO:0009856,GO:0043647,0.384770695,FALSE,Direct,,101,,59,,Direct
4117,1129059,GO:0009856,GO:0044706,Direct,,GO:0009856,GO:0044706,1,FALSE,Direct,,101,,102,,Direct
4118,1128986,GO:0009856,GO:0046174,Direct,,GO:0009856,GO:0046174,0.384770695,FALSE,Direct,,101,,57,,Direct
4119,1128962,GO:0009856,GO:0046855,Direct,,GO:0009856,GO:0046855,0.384770695,FALSE,Direct,,101,,53,,Direct
4120,1128891,GO:0009856,GO:0030258,Direct,,GO:0009856,GO:0030258,0.308365759,FALSE,Direct,,101,,58,,Direct
4121,1128752,GO:0009856,GO:0048588,Direct,,GO:0009856,GO:0048588,0.616593483,FALSE,Direct,,101,,104,,Direct
4122,1129414,M00012,ath00270,Direct,,M00012,ath00270,0.389175258,FALSE,Direct,,99,,79,,Direct
4123,1129375,M00012,ath00020,Direct,,M00012,ath00020,0.660944206,FALSE,Direct,,99,,117,,Direct
4124,1129324,M00012,ath01200,Direct,,M00012,ath01200,0.41697417,FALSE,Direct,,99,,93,,Direct
4125,1129282,M00012,ath00710,Direct,,M00012,ath00710,0.43490701,FALSE,Direct,,99,,92,,Direct
4126,1129119,M00012,ath_M00012,Direct,,M00012,ath_M00012,1,FALSE,Direct,,99,,100,,Direct
4127,1129245,GO:0006108,M00012,Direct,,GO:0006108,M00012,0.662393162,FALSE,Direct,,98,,99,,Direct
4128,1129244,GO:0006108,ath00270,Direct,,GO:0006108,ath00270,0.389175258,FALSE,Direct,,98,,79,,Direct
4129,1129242,GO:0006108,ath00020,Direct,,GO:0006108,ath00020,0.43490701,FALSE,Direct,,98,,117,,Direct
